Entry	Status	Gene ontology (biological process)
P50540	reviewed	blastocyst formation [GO:0001825]; negative regulation of transcription by RNA polymerase II [GO:0000122]; regulation of transcription, DNA-templated [GO:0006355]
Q80US8	reviewed	negative regulation of transcription, DNA-templated [GO:0045892]; negative regulation of transcription by RNA polymerase II [GO:0000122]
Q91VN7	unreviewed	
P28653	reviewed	blood vessel remodeling [GO:0001974]; peptide cross-linking via chondroitin 4-sulfate glycosaminoglycan [GO:0019800]
Q9R1Z7	reviewed	tetrahydrobiopterin biosynthetic process [GO:0006729]
P35396	reviewed	adipose tissue development [GO:0060612]; apoptotic process [GO:0006915]; apoptotic signaling pathway [GO:0097190]; axon ensheathment [GO:0008366]; cell differentiation [GO:0030154]; cell proliferation [GO:0008283]; cell-substrate adhesion [GO:0031589]; cellular process [GO:0009987]; cellular response to hypoxia [GO:0071456]; cellular response to lipopolysaccharide [GO:0071222]; decidualization [GO:0046697]; embryo implantation [GO:0007566]; epidermis development [GO:0008544]; fatty acid beta-oxidation [GO:0006635]; fatty acid metabolic process [GO:0006631]; fatty acid oxidation [GO:0019395]; fatty acid transport [GO:0015908]; heart development [GO:0007507]; hormone-mediated signaling pathway [GO:0009755]; keratinocyte migration [GO:0051546]; keratinocyte proliferation [GO:0043616]; lipid metabolic process [GO:0006629]; mRNA transcription [GO:0009299]; multicellular organism development [GO:0007275]; negative regulation of apoptotic process [GO:0043066]; negative regulation of cell growth [GO:0030308]; negative regulation of cholesterol storage [GO:0010887]; negative regulation of collagen biosynthetic process [GO:0032966]; negative regulation of epithelial cell proliferation [GO:0050680]; negative regulation of inflammatory response [GO:0050728]; negative regulation of myoblast differentiation [GO:0045662]; negative regulation of pri-miRNA transcription by RNA polymerase II [GO:1902894]; negative regulation of smooth muscle cell migration [GO:0014912]; negative regulation of smooth muscle cell proliferation [GO:0048662]; negative regulation of transcription, DNA-templated [GO:0045892]; negative regulation of transcription by RNA polymerase II [GO:0000122]; phospholipid biosynthetic process [GO:0008654]; placenta development [GO:0001890]; positive regulation of blood vessel diameter [GO:0097755]; positive regulation of cell proliferation [GO:0008284]; positive regulation of epidermis development [GO:0045684]; positive regulation of gene expression [GO:0010628]; positive regulation of insulin secretion [GO:0032024]; positive regulation of myoblast proliferation [GO:2000288]; positive regulation of phosphatidylinositol 3-kinase signaling [GO:0014068]; positive regulation of skeletal muscle tissue regeneration [GO:0043415]; positive regulation of transcription, DNA-templated [GO:0045893]; positive regulation of transcription by RNA polymerase II [GO:0045944]; proteoglycan metabolic process [GO:0006029]; regulation of cell proliferation [GO:0042127]; regulation of fat cell differentiation [GO:0045598]; regulation of insulin secretion [GO:0050796]; regulation of lipid metabolic process [GO:0019216]; regulation of skeletal muscle satellite cell proliferation [GO:0014842]; response to activity [GO:0014823]; response to glucose [GO:0009749]; response to lipid [GO:0033993]; response to vitamin A [GO:0033189]; vitamin A metabolic process [GO:0006776]; wound healing [GO:0042060]
P37242	reviewed	animal organ morphogenesis [GO:0009887]; cell differentiation [GO:0030154]; female courtship behavior [GO:0008050]; hormone-mediated signaling pathway [GO:0009755]; multicellular organism development [GO:0007275]; negative regulation of eye photoreceptor cell development [GO:0042480]; negative regulation of female receptivity [GO:0007621]; negative regulation of transcription, DNA-templated [GO:0045892]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of cell proliferation [GO:0008284]; positive regulation of chondrocyte differentiation [GO:0032332]; positive regulation of ossification [GO:0045778]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of cholesterol metabolic process [GO:0090181]; regulation of heart contraction [GO:0008016]; regulation of lipid metabolic process [GO:0019216]; regulation of transcription, DNA-templated [GO:0006355]; regulation of transcription by RNA polymerase II [GO:0006357]; regulation of triglyceride metabolic process [GO:0090207]; response to lipid [GO:0033993]; retinal cone cell apoptotic process [GO:0097474]; retinal cone cell development [GO:0046549]; sensory perception of sound [GO:0007605]; thyroid gland development [GO:0030878]; type I pneumocyte differentiation [GO:0060509]
Q60644	reviewed	cell differentiation [GO:0030154]; cellular lipid metabolic process [GO:0044255]; cellular response to lipopolysaccharide [GO:0071222]; cholesterol homeostasis [GO:0042632]; lipid homeostasis [GO:0055088]; lipid metabolic process [GO:0006629]; multicellular organism development [GO:0007275]; negative regulation of cholesterol storage [GO:0010887]; negative regulation of cold-induced thermogenesis [GO:0120163]; negative regulation of gene expression [GO:0010629]; negative regulation of lipid transport [GO:0032369]; negative regulation of pinocytosis [GO:0048550]; negative regulation of proteolysis [GO:0045861]; negative regulation of transcription, DNA-templated [GO:0045892]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of cellular protein metabolic process [GO:0032270]; positive regulation of cholesterol efflux [GO:0010875]; positive regulation of cholesterol transport [GO:0032376]; positive regulation of fatty acid biosynthetic process [GO:0045723]; positive regulation of gene expression [GO:0010628]; positive regulation of high-density lipoprotein particle assembly [GO:0090108]; positive regulation of lipid storage [GO:0010884]; positive regulation of lipoprotein lipase activity [GO:0051006]; positive regulation of pancreatic juice secretion [GO:0090187]; positive regulation of secretion of lysosomal enzymes [GO:0090340]; positive regulation of transcription, DNA-templated [GO:0045893]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of triglyceride biosynthetic process [GO:0010867]; regulation of transcription, DNA-templated [GO:0006355]; regulation of transcription by RNA polymerase II [GO:0006357]; retinoic acid receptor signaling pathway [GO:0048384]
Q925B0	reviewed	actin filament bundle assembly [GO:0051017]; activation of cysteine-type endopeptidase activity [GO:0097202]; apoptotic process [GO:0006915]; apoptotic signaling pathway [GO:0097190]; calcium ion import across plasma membrane [GO:0098703]; detection of mechanical stimulus involved in sensory perception of pain [GO:0050966]; detection of temperature stimulus involved in sensory perception of pain [GO:0050965]; interleukin-2 biosynthetic process [GO:0042094]; negative regulation of B cell proliferation [GO:0030889]; negative regulation of calcium ion import [GO:0090281]; negative regulation of epithelial to mesenchymal transition [GO:0010719]; negative regulation of fibroblast proliferation [GO:0048147]; negative regulation of gene expression [GO:0010629]; negative regulation of T cell proliferation [GO:0042130]; negative regulation of T cell receptor signaling pathway [GO:0050860]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of action potential [GO:0045760]; positive regulation of amyloid precursor protein biosynthetic process [GO:0042986]; positive regulation of apoptotic process [GO:0043065]; positive regulation of cellular senescence [GO:2000774]; positive regulation of gene expression [GO:0010628]; positive regulation of hindgut contraction [GO:0060450]; positive regulation of hydrogen peroxide-mediated programmed cell death [GO:1901300]; positive regulation of leukocyte tethering or rolling [GO:1903238]; positive regulation of neuronal action potential [GO:1904457]; positive regulation of neuron apoptotic process [GO:0043525]; positive regulation of neutrophil extravasation [GO:2000391]; positive regulation of phosphoprotein phosphatase activity [GO:0032516]; positive regulation of relaxation of smooth muscle [GO:1901082]
P97357	reviewed	transcription by RNA polymerase I [GO:0006360]
Q6PDZ2	reviewed	transcription by RNA polymerase I [GO:0006360]
P63017	reviewed	ATP metabolic process [GO:0046034]; axo-dendritic transport [GO:0008088]; cellular protein complex disassembly [GO:0043624]; cellular response to heat [GO:0034605]; cellular response to unfolded protein [GO:0034620]; chaperone cofactor-dependent protein refolding [GO:0051085]; chaperone-mediated autophagy [GO:0061684]; chaperone-mediated autophagy translocation complex disassembly [GO:1904764]; chaperone-mediated protein folding [GO:0061077]; chaperone-mediated protein transport involved in chaperone-mediated autophagy [GO:0061741]; clathrin coat disassembly [GO:0072318]; late endosomal microautophagy [GO:0061738]; maintenance of postsynaptic specialization structure [GO:0098880]; modulation by host of viral process [GO:0044788]; mRNA processing [GO:0006397]; negative regulation of cardiac muscle cell apoptotic process [GO:0010667]; negative regulation of supramolecular fiber organization [GO:1902904]; negative regulation of transcription, DNA-templated [GO:0045892]; positive regulation by host of viral genome replication [GO:0044829]; positive regulation of catalytic activity [GO:0043085]; positive regulation of gene expression [GO:0010628]; positive regulation of lysosomal membrane permeability [GO:0097214]; positive regulation of mRNA splicing, via spliceosome [GO:0048026]; positive regulation of phagocytosis [GO:0050766]; positive regulation of protein refolding [GO:1904592]; positive regulation of proteolysis [GO:0045862]; positive regulation of T cell mediated cytotoxicity [GO:0001916]; protein autophosphorylation [GO:0046777]; protein folding [GO:0006457]; protein import into nucleus [GO:0006606]; protein refolding [GO:0042026]; protein targeting to lysosome involved in chaperone-mediated autophagy [GO:0061740]; regulation of cell cycle [GO:0051726]; regulation of postsynapse organization [GO:0099175]; regulation of protein complex stability [GO:0061635]; regulation of protein stability [GO:0031647]; response to unfolded protein [GO:0006986]; RNA splicing [GO:0008380]; slow axonal transport [GO:1990832]; vesicle-mediated transport [GO:0016192]
Q8BQC3	reviewed	neuromuscular process controlling balance [GO:0050885]
P30051	reviewed	cellular response to retinoic acid [GO:0071300]; embryonic heart tube morphogenesis [GO:0003143]; heart development [GO:0007507]; hippo signaling [GO:0035329]; lateral mesoderm development [GO:0048368]; notochord development [GO:0030903]; paraxial mesoderm development [GO:0048339]; positive regulation of pri-miRNA transcription by RNA polymerase II [GO:1902895]; positive regulation of protein serine/threonine kinase activity [GO:0071902]; positive regulation of stem cell population maintenance [GO:1902459]; positive regulation of transcription, DNA-templated [GO:0045893]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein-containing complex assembly [GO:0065003]; regulation of cell proliferation [GO:0042127]; regulation of gene expression [GO:0010468]; regulation of transcription, DNA-templated [GO:0006355]; transition between fast and slow fiber [GO:0014883]
