Entry	Status	Gene ontology (biological process)
P53173	reviewed	ascospore formation [GO:0030437]; axial cellular bud site selection [GO:0007120]; ER to Golgi vesicle-mediated transport [GO:0006888]; negative regulation of receptor localization to synapse [GO:1902684]; regulation of AMPA receptor activity [GO:2000311]
P19541	reviewed	carbon utilization [GO:0015976]; cellular response to xenobiotic stimulus [GO:0071466]; cell wall organization [GO:0071555]; negative regulation of transcription from RNA polymerase II promoter by a nonfermentable carbon source [GO:0061415]; positive regulation of gluconeogenesis [GO:0045722]; positive regulation of gluconeogenesis by positive regulation of transcription from RNA polymerase II promoter [GO:0035948]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transcription from RNA polymerase II promoter by a nonfermentable carbon source [GO:0061414]
P38140	reviewed	cellular response to starvation [GO:0009267]; gluconeogenesis [GO:0006094]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of transcription from RNA polymerase II promoter by a nonfermentable carbon source [GO:0061415]; positive regulation of gluconeogenesis by positive regulation of transcription from RNA polymerase II promoter [GO:0035948]; positive regulation of transcription from RNA polymerase II promoter by a nonfermentable carbon source [GO:0061414]
Q06651	reviewed	protein ubiquitination [GO:0016567]
P19658	reviewed	exocyst assembly [GO:0001927]; exocyst localization [GO:0051601]; exocytosis [GO:0006887]; Golgi to plasma membrane transport [GO:0006893]; protein transport [GO:0015031]; Rho protein signal transduction [GO:0007266]; vesicle tethering involved in exocytosis [GO:0090522]
P19659	reviewed	negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of invasive growth in response to glucose limitation [GO:2000219]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of establishment of protein localization to chromosome [GO:0070202]; RNA polymerase II preinitiation complex assembly [GO:0051123]
P19735	reviewed	mRNA splicing, via spliceosome [GO:0000398]; spliceosomal tri-snRNP complex assembly [GO:0000244]
P50623	reviewed	cell division [GO:0051301]; mitotic spindle elongation [GO:0000022]; protein sumoylation [GO:0016925]
Q06204	reviewed	cellular glucose homeostasis [GO:0001678]; glycolytic process [GO:0006096]
P25588	reviewed	chromatin silencing at silent mating-type cassette [GO:0030466]; chromatin silencing at telomere [GO:0006348]; DNA repair [GO:0006281]; DNA replication [GO:0006260]; DNA replication checkpoint [GO:0000076]; intra-S DNA damage checkpoint [GO:0031573]; maintenance of DNA repeat elements [GO:0043570]; mitotic sister chromatid cohesion [GO:0007064]; regulation of nuclear cell cycle DNA replication [GO:0033262]; replication fork protection [GO:0048478]; telomere maintenance [GO:0000723]
P32828	reviewed	cellular response to DNA damage stimulus [GO:0006974]; DNA repair [GO:0006281]; protein sumoylation [GO:0016925]; protein ubiquitination [GO:0016567]; telomere maintenance [GO:0000723]; ubiquitin-dependent protein catabolic process [GO:0006511]
P53298	reviewed	attachment of spindle microtubules to kinetochore [GO:0008608]; cell division [GO:0051301]; chromosome segregation [GO:0007059]; meiotic cell cycle [GO:0051321]
P53742	reviewed	ribosomal large subunit export from nucleus [GO:0000055]
Q03388	reviewed	chromatin remodeling [GO:0006338]; histone exchange [GO:0043486]; regulation of transcription, DNA-templated [GO:0006355]
Q04052	reviewed	aromatic amino acid family catabolic process [GO:0009074]; branched-chain amino acid catabolic process [GO:0009083]; L-phenylalanine catabolic process [GO:0006559]; positive regulation of transcription by RNA polymerase II [GO:0045944]; tryptophan catabolic process [GO:0006569]; tyrosine catabolic process [GO:0006572]
Q04693	reviewed	mRNA splicing, via spliceosome [GO:0000398]; spliceosomal complex assembly [GO:0000245]
Q08562	reviewed	chromatin assembly or disassembly [GO:0006333]; mating type switching [GO:0007533]; negative regulation of double-strand break repair via nonhomologous end joining [GO:2001033]
Q12334	reviewed	chromosome segregation [GO:0007059]; G2/M transition of mitotic cell cycle [GO:0000086]; kinetochore assembly [GO:0051382]; negative regulation of ubiquitin-dependent protein catabolic process [GO:2000059]; protein localization to chromosome, centromeric region [GO:0071459]
Q12433	reviewed	histone acetylation [GO:0016573]; replication-born double-strand break repair via sister chromatid exchange [GO:1990414]
P38143	reviewed	cellular response to oxidative stress [GO:0034599]
P40513	reviewed	aerobic respiration [GO:0009060]; positive regulation of mitochondrial translation [GO:0070131]
P53172	reviewed	cellular response to glucose starvation [GO:0042149]; regulation of mitotic metaphase/anaphase transition [GO:0030071]; septum digestion after cytokinesis [GO:0000920]
P53241	reviewed	biotin transport [GO:0015878]
P53388	reviewed	amino acid transport [GO:0006865]
Q02256	reviewed	ascospore wall assembly [GO:0030476]; cAMP-mediated signaling [GO:0019933]; meiotic cell cycle [GO:0051321]; positive regulation of autophagosome assembly [GO:2000786]; protein dephosphorylation [GO:0006470]; ribosomal large subunit assembly [GO:0000027]
P22149	reviewed	cardiolipin metabolic process [GO:0032048]; chromosome segregation [GO:0007059]; establishment of mitotic sister chromatid cohesion [GO:0034087]; meiotic chromosome segregation [GO:0045132]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of iron ion transport [GO:0034758]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transcription from RNA polymerase II promoter in response to iron ion starvation [GO:0036086]
P38315	reviewed	cellular response to oxidative stress [GO:0034599]
P19881	reviewed	dephosphorylation [GO:0016311]; phosphorylated carbohydrate dephosphorylation [GO:0046838]; protein dephosphorylation [GO:0006470]
Q12292	reviewed	cellular protein-containing complex assembly [GO:0034622]; protein-containing complex localization [GO:0031503]; protein targeting to vacuole involved in autophagy [GO:0071211]
Q99186	reviewed	endocytosis [GO:0006897]; intracellular protein transport [GO:0006886]
P20048	reviewed	dolichyl monophosphate biosynthetic process [GO:0043048]; protein glycosylation [GO:0006486]
Q07376	reviewed	monocarboxylic acid transport [GO:0015718]; transmembrane transport [GO:0055085]; transport [GO:0006810]
P20049	reviewed	oxidation-reduction process [GO:0055114]; tyrosine biosynthetic process [GO:0006571]; tyrosine metabolic process [GO:0006570]
P20053	reviewed	mRNA splicing, via spliceosome [GO:0000398]; snoRNA splicing [GO:0034247]
P53905	reviewed	maturation of SSU-rRNA [GO:0030490]; mRNA splicing, via spliceosome [GO:0000398]; nuclear-transcribed mRNA catabolic process [GO:0000956]; tRNA processing [GO:0008033]
Q04299	reviewed	tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]
P20095	reviewed	generation of catalytic spliceosome for first transesterification step [GO:0000349]; snoRNA splicing [GO:0034247]
P46670	reviewed	cell morphogenesis [GO:0000902]; post-chaperonin tubulin folding pathway [GO:0007023]; protein folding [GO:0006457]; tubulin complex assembly [GO:0007021]
P20107	reviewed	cellular zinc ion homeostasis [GO:0006882]; response to cadmium ion [GO:0046686]
P40886	reviewed	hexose transmembrane transport [GO:0008645]
P48164	reviewed	cytoplasmic translation [GO:0002181]; ribosomal small subunit biogenesis [GO:0042274]; ribosome biogenesis [GO:0042254]; rRNA processing [GO:0006364]
P53756	reviewed	drug transport [GO:0015893]; response to drug [GO:0042493]; sterol homeostasis [GO:0055092]; sterol import [GO:0035376]; transmembrane transport [GO:0055085]
P20133	reviewed	ER to Golgi vesicle-mediated transport [GO:0006888]; protein geranylgeranylation [GO:0018344]; protein prenylation [GO:0018342]; protein targeting to membrane [GO:0006612]
Q00618	reviewed	ER to Golgi vesicle-mediated transport [GO:0006888]; protein geranylgeranylation [GO:0018344]; protein targeting to membrane [GO:0006612]
P20134	reviewed	cellular response to heat [GO:0034605]; gene silencing [GO:0016458]; negative regulation of invasive growth in response to glucose limitation by negative regulation of transcription from RNA polymerase II promoter [GO:1900460]; negative regulation of pseudohyphal growth by negative regulation of transcription from RNA polymerase II promoter [GO:1900462]; positive regulation of autophagy [GO:0010508]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transcription from RNA polymerase II promoter in response to heat stress [GO:0061408]; regulation of protein localization by the Cvt pathway [GO:2001159]
P20424	reviewed	SRP-dependent cotranslational protein targeting to membrane [GO:0006614]; SRP-dependent cotranslational protein targeting to membrane, translocation [GO:0006616]
P20433	reviewed	mRNA export from nucleus in response to heat stress [GO:0031990]; nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay [GO:0000288]; positive regulation of translational initiation [GO:0045948]; recruitment of 3'-end processing factors to RNA polymerase II holoenzyme complex [GO:0034402]; transcription, RNA-templated [GO:0001172]; transcription by RNA polymerase II [GO:0006366]; transcription initiation from RNA polymerase II promoter [GO:0006367]
P32558	reviewed	DNA-dependent DNA replication [GO:0006261]; DNA repair [GO:0006281]; DNA replication-independent nucleosome organization [GO:0034724]; nucleosome assembly [GO:0006334]; positive regulation of RNA polymerase II transcriptional preinitiation complex assembly [GO:0045899]; positive regulation of transcription elongation from RNA polymerase II promoter [GO:0032968]; positive regulation of transcription initiation from RNA polymerase II promoter [GO:0060261]; transcription elongation from RNA polymerase II promoter [GO:0006368]
P54839	reviewed	acetyl-CoA metabolic process [GO:0006084]; ergosterol biosynthetic process [GO:0006696]; farnesyl diphosphate biosynthetic process, mevalonate pathway [GO:0010142]
P53303	reviewed	cellular response to starvation [GO:0009267]; G2/M transition of mitotic cell cycle [GO:0000086]; response to glucose [GO:0009749]
P21304	reviewed	rRNA processing [GO:0006364]
P38316	reviewed	autophagosome assembly [GO:0000045]; autophagy of mitochondrion [GO:0000422]; C-terminal protein lipidation [GO:0006501]; late nucleophagy [GO:0044805]; piecemeal microautophagy of the nucleus [GO:0034727]; protein lipidation involved in autophagosome assembly [GO:0061739]; protein localization by the Cvt pathway [GO:0032258]; protein transport [GO:0015031]
Q01448	reviewed	DNA replication-independent nucleosome assembly [GO:0006336]; regulation of transcription involved in G1/S transition of mitotic cell cycle [GO:0000083]; transcription elongation from RNA polymerase II promoter [GO:0006368]
P20448	reviewed	rRNA processing [GO:0006364]
P20449	reviewed	mRNA export from nucleus [GO:0006406]; poly(A)+ mRNA export from nucleus [GO:0016973]; translational termination [GO:0006415]
P38220	reviewed	
Q12023	reviewed	
P20459	reviewed	formation of translation preinitiation complex [GO:0001731]; translational initiation [GO:0006413]
P32481	reviewed	formation of translation preinitiation complex [GO:0001731]; positive regulation of translational fidelity [GO:0045903]; translational initiation [GO:0006413]
P20485	reviewed	phosphatidylcholine biosynthetic process [GO:0006656]; phosphatidylethanolamine biosynthetic process [GO:0006646]
P24868	reviewed	cell division [GO:0051301]; G2/M transition of mitotic cell cycle [GO:0000086]; mitotic cell cycle [GO:0000278]; mitotic spindle organization [GO:0007052]; positive regulation of cell cycle [GO:0045787]; positive regulation of cell proliferation [GO:0008284]; positive regulation of mitotic spindle pole body separation [GO:0010696]; protein phosphorylation [GO:0006468]; regulation of cyclin-dependent protein serine/threonine kinase activity [GO:0000079]; regulation of meiosis I [GO:0060631]; regulation of mitotic nuclear division [GO:0007088]
P33317	reviewed	dITP catabolic process [GO:0035863]; dUMP biosynthetic process [GO:0006226]; dUTP catabolic process [GO:0046081]; pyrimidine deoxyribonucleoside triphosphate catabolic process [GO:0009213]
P20604	reviewed	actin cytoskeleton organization [GO:0030036]; cell division [GO:0051301]; cellular response to oxidative stress [GO:0034599]; dephosphorylation [GO:0016311]; DNA repair [GO:0006281]; fungal-type cell wall organization [GO:0031505]; G1/S transition of mitotic cell cycle [GO:0000082]; intracellular signal transduction [GO:0035556]; peptidyl-serine dephosphorylation [GO:0070262]; protein dephosphorylation [GO:0006470]; replicative cell aging [GO:0001302]; TOR signaling [GO:0031929]; tRNA wobble uridine modification [GO:0002098]
P43612	reviewed	G1/S transition of mitotic cell cycle [GO:0000082]
Q06706	reviewed	protein transport [GO:0015031]; regulation of transcription by RNA polymerase II [GO:0006357]; tRNA wobble uridine modification [GO:0002098]
P20606	reviewed	ER to Golgi vesicle-mediated transport [GO:0006888]; intracellular protein transport [GO:0006886]; membrane organization [GO:0061024]; mitochondrial fission [GO:0000266]; mitochondrial membrane organization [GO:0007006]; positive regulation of protein exit from endoplasmic reticulum [GO:0070863]; regulation of COPII vesicle coating [GO:0003400]; vesicle organization [GO:0016050]
