Entry	Status	Gene ontology (cellular component)
P47061	reviewed	cytosol [GO:0005829]; endosome membrane [GO:0010008]; GARP complex [GO:0000938]; Golgi apparatus [GO:0005794]
P47083	reviewed	Mpp10 complex [GO:0034457]; nucleoplasm [GO:0005654]; small nucleolar ribonucleoprotein complex [GO:0005732]; small-subunit processome [GO:0032040]
P53104	reviewed	Atg1/ULK1 kinase complex [GO:1990316]; autophagosome membrane [GO:0000421]; cytosol [GO:0005829]; extrinsic component of autophagosome membrane [GO:0097635]; membrane [GO:0016020]; phagophore [GO:0061908]; phagophore assembly site [GO:0000407]; phagophore assembly site membrane [GO:0034045]; vacuole-isolation membrane contact site [GO:0120095]
P53730	reviewed	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q02796	reviewed	nucleus [GO:0005634]
Q05543	reviewed	nuclear chromatin [GO:0000790]; site of double-strand break [GO:0035861]
P16521	reviewed	cytoplasmic stress granule [GO:0010494]; cytosolic ribosome [GO:0022626]; polysomal ribosome [GO:0042788]; ribosome [GO:0005840]
Q08729	reviewed	cellular bud neck [GO:0005935]
Q02336	reviewed	Ada2/Gcn5/Ada3 transcription activator complex [GO:0005671]; chromosome, telomeric region [GO:0000781]; nucleus [GO:0005634]; SAGA complex [GO:0000124]; SAGA-type complex [GO:0070461]; SLIK (SAGA-like) complex [GO:0046695]
Q12379	reviewed	anaphase-promoting complex [GO:0005680]; nucleus [GO:0005634]
P16523	reviewed	nucleus [GO:0005634]
P35719	reviewed	cytoplasm [GO:0005737]
P50082	reviewed	anaphase-promoting complex [GO:0005680]
P36126	reviewed	endosome [GO:0005768]; nucleus [GO:0005634]; prospore membrane [GO:0005628]
P16550	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P38125	reviewed	integral component of plasma membrane [GO:0005887]; prospore membrane [GO:0005628]
P38228	reviewed	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]
P39709	reviewed	integral component of membrane [GO:0016021]; membrane [GO:0016020]
P41930	reviewed	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P38786	reviewed	cytosol [GO:0005829]; nucleolar ribonuclease P complex [GO:0005655]; nucleus [GO:0005634]; ribonuclease MRP complex [GO:0000172]
P40045	reviewed	actin cortical patch [GO:0030479]; cell projection [GO:0042995]
P36015	reviewed	endosome [GO:0005768]; fungal-type vacuole [GO:0000324]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]; SNARE complex [GO:0031201]
Q12403	reviewed	COPII-coated ER to Golgi transport vesicle [GO:0030134]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]
P16658	reviewed	endomembrane system [GO:0012505]; mitochondrial outer membrane [GO:0005741]; tRNA-intron endonuclease complex [GO:0000214]
Q06538	reviewed	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q12372	reviewed	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q12424	reviewed	integral component of membrane [GO:0016021]
P16861	reviewed	6-phosphofructokinase complex [GO:0005945]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]
P16862	reviewed	6-phosphofructokinase complex [GO:0005945]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]
P38860	reviewed	extrinsic component of membrane [GO:0019898]; mitochondrial inner membrane [GO:0005743]
P40442	reviewed	membrane [GO:0016020]
P53171	reviewed	integral component of membrane [GO:0016021]; mitochondrial membrane [GO:0031966]
Q03323	reviewed	chromosome, telomeric region [GO:0000781]; Set1C/COMPASS complex [GO:0048188]
P16965	reviewed	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]
P17064	reviewed	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P40075	reviewed	cellular bud tip [GO:0005934]; chromosome, telomeric region [GO:0000781]; endoplasmic reticulum [GO:0005783]; integral component of endoplasmic reticulum membrane [GO:0030176]; nuclear envelope [GO:0005635]; nuclear membrane [GO:0031965]; nucleus-vacuole junction [GO:0071561]; plasma membrane [GO:0005886]
P32389	reviewed	Cbf1-Met4-Met28 complex [GO:0089713]; nucleus [GO:0005634]
P53549	reviewed	cytosolic proteasome complex [GO:0031597]; nucleus [GO:0005634]; proteasome regulatory particle, base subcomplex [GO:0008540]
P17076	reviewed	cytosolic large ribosomal subunit [GO:0022625]
P17106	reviewed	Cbf1-Met4-Met28 complex [GO:0089713]; chromosome, centromeric region [GO:0000775]; kinetochore [GO:0000776]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
P46679	reviewed	Sin3-type complex [GO:0070822]
P47175	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q03673	reviewed	integral component of membrane [GO:0016021]; mitochondrial membrane [GO:0031966]
Q12084	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q12261	reviewed	
Q02260	reviewed	catalytic step 2 spliceosome [GO:0071013]; commitment complex [GO:0000243]; cytosol [GO:0005829]; nucleus [GO:0005634]; pICln-Sm protein complex [GO:0034715]; small nuclear ribonucleoprotein complex [GO:0030532]; SMN-Sm protein complex [GO:0034719]; U12-type spliceosomal complex [GO:0005689]; U1 snRNP [GO:0005685]; U2 snRNP [GO:0005686]; U2-type prespliceosome [GO:0071004]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U4 snRNP [GO:0005687]; U5 snRNP [GO:0005682]
P23595	reviewed	condensed nuclear chromosome, centromeric region [GO:0000780]; nuclear periphery [GO:0034399]
P36150	reviewed	intracellular [GO:0005622]
P53886	reviewed	anaphase-promoting complex [GO:0005680]; cytoplasm [GO:0005737]; spindle pole [GO:0000922]
Q12123	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; P-body [GO:0000932]; perinuclear region of cytoplasm [GO:0048471]
P17157	reviewed	cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; Pho85-Pho80 CDK-cyclin complex [GO:1990860]
P17442	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P20052	reviewed	cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; Pho85-Pho80 CDK-cyclin complex [GO:1990860]
P25389	reviewed	cellular bud neck [GO:0005935]; cellular bud neck septin collar [GO:0032174]; cytoplasm [GO:0005737]; incipient cellular bud site [GO:0000131]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; septin ring [GO:0005940]
P27472	reviewed	cytoplasm [GO:0005737]
P27515	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P35190	reviewed	cyclin-dependent protein kinase holoenzyme complex [GO:0000307]
P39081	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; mRNA cleavage factor complex [GO:0005849]; nucleus [GO:0005634]
P40164	reviewed	nucleus [GO:0005634]; protein phosphatase 4 complex [GO:0030289]
Q03338	reviewed	spliceosomal complex [GO:0005681]; U4/U6 x U5 tri-snRNP complex [GO:0046540]
Q08904	reviewed	nucleus [GO:0005634]
Q08966	reviewed	cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q12477	reviewed	cellular bud neck [GO:0005935]; cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; incipient cellular bud site [GO:0000131]
P17214	reviewed	chromosome, telomeric region [GO:0000781]; cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleus [GO:0005634]; telomerase holoenzyme complex [GO:0005697]
P35210	reviewed	integral component of endoplasmic reticulum membrane [GO:0030176]; nucleus [GO:0005634]
P53288	reviewed	integral component of membrane [GO:0016021]
P17260	reviewed	anchored component of membrane [GO:0031225]; extracellular region [GO:0005576]; fungal-type cell wall [GO:0009277]; plasma membrane [GO:0005886]
P17261	reviewed	endosome [GO:0005768]; endosome membrane [GO:0010008]; fungal-type vacuole [GO:0000324]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; vacuolar membrane [GO:0005774]
P25594	reviewed	fungal-type vacuole membrane [GO:0000329]; integral component of plasma membrane [GO:0005887]
P17423	reviewed	
P54861	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; mitochondrial membrane [GO:0031966]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; peroxisome [GO:0005777]
P40992	reviewed	nucleolus [GO:0005730]; RNA polymerase I core factor complex [GO:0070860]; RNA polymerase transcription factor SL1 complex [GO:0005668]
P33204	reviewed	actin cortical patch [GO:0030479]; Arp2/3 protein complex [GO:0005885]
P38793	reviewed	cytoplasm [GO:0005737]; mitochondrial matrix [GO:0005759]; nucleoplasm [GO:0005654]
P46680	reviewed	actin cortical patch [GO:0030479]; actin filament [GO:0005884]; actomyosin, actin portion [GO:0042643]; cortical actin cytoskeleton [GO:0030864]
P53250	reviewed	actin cortical patch [GO:0030479]; actin filament [GO:0005884]; cytoplasm [GO:0005737]
Q05933	reviewed	Arp2/3 protein complex [GO:0005885]; mitochondrion [GO:0005739]
P34218	reviewed	chromosome, telomeric region [GO:0000781]; histone acetyltransferase complex [GO:0000123]; NuA3a histone acetyltransferase complex [GO:1990467]; NuA3b histone acetyltransferase complex [GO:1990468]; NuA3 histone acetyltransferase complex [GO:0033100]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]; Piccolo NuA4 histone acetyltransferase complex [GO:0032777]
Q06411	reviewed	cytoplasm [GO:0005737]; nuclear chromosome, telomeric region [GO:0000784]; nucleolus [GO:0005730]; spliceosomal complex [GO:0005681]; U2-type post-mRNA release spliceosomal complex [GO:0071008]
P17629	reviewed	Cdc73/Paf1 complex [GO:0016593]; chromosome, telomeric region [GO:0000781]; nucleoplasmic THO complex [GO:0000446]; THO complex part of transcription export complex [GO:0000445]
P17695	reviewed	cytosol [GO:0005829]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
P38224	reviewed	fungal-type cell wall [GO:0009277]; integral component of membrane [GO:0016021]; mating projection tip [GO:0043332]
P40360	reviewed	mitochondrial matrix [GO:0005759]
Q04409	reviewed	cytosol [GO:0005829]
P17883	reviewed	nucleus [GO:0005634]; Ski complex [GO:0055087]
P38792	reviewed	cytoplasmic exosome (RNase complex) [GO:0000177]; exosome (RNase complex) [GO:0000178]; nuclear exosome (RNase complex) [GO:0000176]; nucleolus [GO:0005730]
P17891	reviewed	clathrin coat of coated pit [GO:0030132]; clathrin coat of trans-Golgi network vesicle [GO:0030130]; clathrin vesicle coat [GO:0030125]; plasma membrane [GO:0005886]; trans-Golgi network [GO:0005802]
P40917	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P38819	reviewed	COPII-coated ER to Golgi transport vesicle [GO:0030134]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]
P40351	reviewed	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
P40104	reviewed	
P18238	reviewed	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]
P38702	reviewed	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]
P18239	reviewed	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]
P22214	reviewed	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; endoplasmic reticulum membrane [GO:0005789]; ER to Golgi transport vesicle membrane [GO:0012507]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; SNARE complex [GO:0031201]
P18409	reviewed	ERMES complex [GO:0032865]; integral component of mitochondrial outer membrane [GO:0031307]; mitochondrial sorting and assembly machinery complex [GO:0001401]
Q02772	reviewed	integral component of mitochondrial inner membrane [GO:0031305]; mitochondrial intermembrane space [GO:0005758]
P18411	reviewed	integral component of mitochondrial outer membrane [GO:0031307]
P38967	reviewed	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P18480	reviewed	cytosol [GO:0005829]; nucleus [GO:0005634]; SWI/SNF complex [GO:0016514]
P18494	reviewed	cytosol [GO:0005829]; nucleus [GO:0005634]
P18496	reviewed	integral component of mitochondrial membrane [GO:0032592]; mitochondrial inner membrane [GO:0005743]
Q03263	reviewed	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P18544	reviewed	mitochondrial matrix [GO:0005759]
P18562	reviewed	intracellular [GO:0005622]
Q06628	reviewed	Atg1/ULK1 kinase complex [GO:1990316]; cytosol [GO:0005829]; extrinsic component of membrane [GO:0019898]; phagophore assembly site [GO:0000407]; vacuole-isolation membrane contact site [GO:0120095]
P18634	reviewed	cytoplasm [GO:0005737]
P18759	reviewed	Golgi apparatus [GO:0005794]; Golgi stack [GO:0005795]
P39014	reviewed	cytoplasm [GO:0005737]; nuclear SCF ubiquitin ligase complex [GO:0043224]; nucleus [GO:0005634]; SCF ubiquitin ligase complex [GO:0019005]
P53269	reviewed	integral component of membrane [GO:0016021]
P18898	reviewed	CAAX-protein geranylgeranyltransferase complex [GO:0005953]; intracellular [GO:0005622]
P29703	reviewed	CAAX-protein geranylgeranyltransferase complex [GO:0005953]; cytoplasm [GO:0005737]; protein farnesyltransferase complex [GO:0005965]
P38151	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P39928	reviewed	integral component of plasma membrane [GO:0005887]; intracellular [GO:0005622]; plasma membrane [GO:0005886]
P40544	reviewed	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q12232	reviewed	cytoplasm [GO:0005737]; integral component of endoplasmic reticulum membrane [GO:0030176]; membrane [GO:0016020]
P38785	reviewed	cell cortex [GO:0005938]; cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; cytoskeleton [GO:0005856]; incipient cellular bud site [GO:0000131]; mating projection tip [GO:0043332]
P39969	reviewed	cellular bud [GO:0005933]; cellular bud neck [GO:0005935]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; site of polarized growth [GO:0030427]
Q06648	reviewed	cell cortex [GO:0005938]; cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; cytoskeleton [GO:0005856]; incipient cellular bud site [GO:0000131]; mating projection tip [GO:0043332]; plasma membrane [GO:0005886]
Q12434	reviewed	cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; cytosol [GO:0005829]; membrane [GO:0016020]
P19097	reviewed	cytosol [GO:0005829]; fatty acid synthase complex [GO:0005835]
P19145	reviewed	COPII-coated ER to Golgi transport vesicle [GO:0030134]; endoplasmic reticulum membrane [GO:0005789]; endosome [GO:0005768]; fungal-type vacuole lumen [GO:0000328]; integral component of plasma membrane [GO:0005887]; multivesicular body [GO:0005771]; plasma membrane [GO:0005886]
P19158	reviewed	endoplasmic reticulum membrane [GO:0005789]; mitochondrion [GO:0005739]
P19211	reviewed	cytosolic ribosome [GO:0022626]
P38791	reviewed	
P19262	reviewed	mitochondrial nucleoid [GO:0042645]; mitochondrial oxoglutarate dehydrogenase complex [GO:0009353]
P19955	reviewed	mitochondrial oxoglutarate dehydrogenase complex [GO:0009353]; mitochondrial ribosome [GO:0005761]; mitochondrial small ribosomal subunit [GO:0005763]
P33202	reviewed	cell [GO:0005623]
P19263	reviewed	core mediator complex [GO:0070847]; mediator complex [GO:0016592]
Q07418	reviewed	cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; peroxisomal membrane [GO:0005778]; Pex17p-Pex14p docking complex [GO:1990415]
P19516	reviewed	integral component of membrane [GO:0016021]; mitochondrial envelope [GO:0005740]; mitochondrial inner membrane [GO:0005743]; mitochondrial intermembrane space [GO:0005758]; mitochondrial ribosome [GO:0005761]
P37298	reviewed	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone) [GO:0005749]
P53173	reviewed	COPII-coated ER to Golgi transport vesicle [GO:0030134]; endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
P19541	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P38140	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q06651	reviewed	endosome membrane [GO:0010008]; fungal-type vacuole membrane [GO:0000329]; late endosome [GO:0005770]
P19658	reviewed	cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; exocyst [GO:0000145]; incipient cellular bud site [GO:0000131]; plasma membrane [GO:0005886]; transport vesicle [GO:0030133]
P19659	reviewed	core mediator complex [GO:0070847]; mediator complex [GO:0016592]
P19735	reviewed	catalytic step 2 spliceosome [GO:0071013]; U4/U6 snRNP [GO:0071001]; U4/U6 x U5 tri-snRNP complex [GO:0046540]
P50623	reviewed	condensed nuclear chromosome [GO:0000794]; nucleus [GO:0005634]
Q06204	reviewed	cytosol [GO:0005829]
P25588	reviewed	chromosome, telomeric region [GO:0000781]; nuclear chromosome [GO:0000228]; nuclear periphery [GO:0034399]; nuclear replication fork [GO:0043596]; replication fork protection complex [GO:0031298]
P32828	reviewed	chromosome, centromeric region [GO:0000775]; nucleolus [GO:0005730]; nucleus [GO:0005634]; SUMO-targeted ubiquitin ligase complex [GO:0033768]
P53298	reviewed	COMA complex [GO:0000817]; condensed nuclear chromosome kinetochore [GO:0000778]
P53742	reviewed	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q03388	reviewed	nucleus [GO:0005634]; Swr1 complex [GO:0000812]
Q04052	reviewed	nucleus [GO:0005634]
