Entry	Status	Gene ontology (biological process)
O18017	reviewed	cellular response to hydroxyurea [GO:0072711]; cellular response to ionizing radiation [GO:0071479]; chromosome organization [GO:0051276]; chromosome segregation [GO:0007059]; determination of adult lifespan [GO:0008340]; DNA damage checkpoint [GO:0000077]; DNA duplex unwinding [GO:0032508]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; DNA synthesis involved in DNA repair [GO:0000731]; double-strand break repair via homologous recombination [GO:0000724]; double-strand break repair via nonhomologous end joining [GO:0006303]; double-strand break repair via synthesis-dependent strand annealing [GO:0045003]; G-quadruplex DNA unwinding [GO:0044806]; meiotic cell cycle [GO:0051321]; meiotic chromosome separation [GO:0051307]; meiotic DNA double-strand break processing involved in reciprocal meiotic recombination [GO:0010705]; mitotic cell cycle [GO:0000278]; mitotic G2 DNA damage checkpoint [GO:0007095]; negative regulation of apoptotic process [GO:0043066]; negative regulation of cell division [GO:0051782]; negative regulation of double-strand break repair via single-strand annealing [GO:1901291]; negative regulation of mitotic recombination [GO:0045950]; positive regulation of double-strand break repair via homologous recombination [GO:1905168]; positive regulation of transcription, DNA-templated [GO:0045893]; protein complex oligomerization [GO:0051259]; protein homooligomerization [GO:0051260]; reciprocal meiotic recombination [GO:0007131]; regulation of cyclin-dependent protein serine/threonine kinase activity [GO:0000079]; regulation of DNA-dependent DNA replication [GO:0090329]; replication fork processing [GO:0031297]; resolution of meiotic recombination intermediates [GO:0000712]; resolution of recombination intermediates [GO:0071139]; response to X-ray [GO:0010165]; strand displacement [GO:0000732]; telomeric D-loop disassembly [GO:0061820]
P50432	reviewed	cellular response to tetrahydrofolate [GO:1904482]; embryo development ending in birth or egg hatching [GO:0009792]; folic acid metabolic process [GO:0046655]; glycine biosynthetic process from serine [GO:0019264]; glycine metabolic process [GO:0006544]; L-serine catabolic process [GO:0006565]; one-carbon metabolic process [GO:0006730]; protein homotetramerization [GO:0051289]; purine nucleobase biosynthetic process [GO:0009113]; serine family amino acid metabolic process [GO:0009069]; tetrahydrofolate interconversion [GO:0035999]; tetrahydrofolate metabolic process [GO:0046653]
Q09451	reviewed	
Q18841	unreviewed	DNA repair [GO:0006281]; DNA replication [GO:0006260]
Q22258	reviewed	DNA damage checkpoint [GO:0000077]; DNA repair [GO:0006281]; embryo development ending in birth or egg hatching [GO:0009792]; meiotic chromosome segregation [GO:0045132]; telomere maintenance [GO:0000723]
Q22795	reviewed	embryo development ending in birth or egg hatching [GO:0009792]
O02139	unreviewed	signal transduction [GO:0007165]
O02151	reviewed	
P34704	reviewed	male sex determination [GO:0030238]
O02158	unreviewed	
O02161	reviewed	protein import into mitochondrial matrix [GO:0030150]
O02163	unreviewed	
O44551	unreviewed	
O02173	reviewed	ER to Golgi vesicle-mediated transport [GO:0006888]
Q9NA81	unreviewed	ER to Golgi vesicle-mediated transport [GO:0006888]
O02208	unreviewed	endosome transport via multivesicular body sorting pathway [GO:0032509]; late endosome to vacuole transport [GO:0045324]; protein transport [GO:0015031]; septum digestion after cytokinesis [GO:0000920]
O44712	reviewed	behavior [GO:0007610]; intracellular receptor signaling pathway [GO:0030522]; negative regulation of locomotion [GO:0040013]; nervous system development [GO:0007399]; response to xenobiotic stimulus [GO:0009410]; xenobiotic metabolic process [GO:0006805]
Q22156	unreviewed	regulation of transcription by RNA polymerase II [GO:0006357]
O02224	unreviewed	
O02225	unreviewed	glutamine biosynthetic process [GO:0006542]
O45691	unreviewed	
O02245		
Q23679	reviewed	regulation of transcription by RNA polymerase II [GO:0006357]
O02267	unreviewed	mitochondrial electron transport, NADH to ubiquinone [GO:0006120]
P34710	reviewed	axon guidance [GO:0007411]; dorsal/ventral axon guidance [GO:0033563]; gonad morphogenesis [GO:0035262]; interneuron axon guidance [GO:0097376]; mesodermal cell migration [GO:0008078]; motor neuron axon guidance [GO:0008045]; nematode male tail tip morphogenesis [GO:0045138]; netrin-activated signaling pathway [GO:0038007]; neuron projection development [GO:0031175]; positive regulation of anterior/posterior axon guidance [GO:1905488]; positive regulation of locomotion [GO:0040017]; positive regulation of synapse assembly [GO:0051965]; regulation of cell migration [GO:0030334]; regulation of dorsal/ventral axon guidance [GO:1905815]; regulation of motor neuron axon guidance [GO:1905812]; regulation of sensory neuron axon guidance [GO:1905489]; sensory neuron axon guidance [GO:0097374]; ventral cord development [GO:0007419]
O02268	unreviewed	
Q10910	unreviewed	
O02286	unreviewed	cellular response to glucose stimulus [GO:0071333]; gluconeogenesis [GO:0006094]; glycerol biosynthetic process from pyruvate [GO:0046327]; propionate catabolic process [GO:0019543]; pyruvate metabolic process [GO:0006090]; response to lipid [GO:0033993]; response to starvation [GO:0042594]
Q9BL48	unreviewed	peptidyl-lysine monomethylation [GO:0018026]; peptidyl-lysine trimethylation [GO:0018023]; positive regulation of transcription by RNA polymerase II [GO:0045944]
O02300	reviewed	behavior [GO:0007610]
Q9XVG7	unreviewed	
O02325	unreviewed	histone arginine methylation [GO:0034969]; regulation of transcription, DNA-templated [GO:0006355]
O02328	reviewed	formation of cytoplasmic translation initiation complex [GO:0001732]; translational initiation [GO:0006413]
P34339	reviewed	embryo development ending in birth or egg hatching [GO:0009792]; formation of cytoplasmic translation initiation complex [GO:0001732]; oviposition [GO:0018991]; translation reinitiation [GO:0002188]
Q967F1	unreviewed	
Q95XX0	reviewed	postreplication repair [GO:0006301]; protein K63-linked ubiquitination [GO:0070534]; protein ubiquitination [GO:0016567]; regulation of protein localization to cell surface [GO:2000008]
O02358	unreviewed	innate immune response [GO:0045087]
Q6AW08	unreviewed	Golgi organization [GO:0007030]; gonad morphogenesis [GO:0035262]; intracellular protein transport [GO:0006886]; intra-Golgi vesicle-mediated transport [GO:0006891]; regulation of cell migration [GO:0030334]
O16749	unreviewed	
O17593	unreviewed	anatomical structure morphogenesis [GO:0009653]; cell differentiation [GO:0030154]; regulation of transcription by RNA polymerase II [GO:0006357]
O17646	unreviewed	ubiquitin-dependent protein catabolic process [GO:0006511]
O45103	unreviewed	
O45320	unreviewed	
P26797	reviewed	multicellular organism development [GO:0007275]; regulation of transcription, DNA-templated [GO:0006355]
P34326	reviewed	embryonic body morphogenesis [GO:0010172]; epidermal cell fate specification [GO:0009957]; formation of anatomical boundary [GO:0048859]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of transcription by RNA polymerase II [GO:0045944]
P53547	reviewed	multicellular organism development [GO:0007275]; regulation of transcription, DNA-templated [GO:0006355]
P90841	unreviewed	nuclear-transcribed mRNA catabolic process [GO:0000956]
Q17895	reviewed	positive regulation of axon guidance [GO:1902669]
Q18248	unreviewed	
Q22678	unreviewed	
Q23175	reviewed	anatomical structure development [GO:0048856]; negative regulation of transcription, DNA-templated [GO:0045892]; post-embryonic animal morphogenesis [GO:0009886]; regulation of transcription, DNA-templated [GO:0006355]
Q8MPS6	unreviewed	regulation of protein export from nucleus [GO:0046825]; ribosomal large subunit export from nucleus [GO:0000055]; ribosomal small subunit export from nucleus [GO:0000056]
Q93616	unreviewed	
Q95QR2	unreviewed	transcription, DNA-templated [GO:0006351]
Q9N4L2	unreviewed	regulation of transcription, DNA-templated [GO:0006355]
Q9NLC2	reviewed	nervous system development [GO:0007399]; regulation of transcription elongation from RNA polymerase II promoter [GO:0034243]
O02637	unreviewed	
Q21526	unreviewed	carnitine biosynthetic process [GO:0045329]
O02639	reviewed	determination of adult lifespan [GO:0008340]; translation [GO:0006412]
Q23463	unreviewed	mRNA splicing, via spliceosome [GO:0000398]
O02642	unreviewed	nucleoside triphosphate biosynthetic process [GO:0009142]; succinate metabolic process [GO:0006105]; succinyl-CoA metabolic process [GO:0006104]; tricarboxylic acid cycle [GO:0006099]
O02655	reviewed	S-adenosylmethioninamine biosynthetic process [GO:0006557]; spermidine biosynthetic process [GO:0008295]; spermine biosynthetic process [GO:0006597]
O76463	reviewed	nucleobase-containing compound metabolic process [GO:0006139]
O02658	reviewed	cell differentiation [GO:0030154]; flagellated sperm motility [GO:0030317]; male meiosis chromosome segregation [GO:0007060]; oviposition [GO:0018991]; regulation of pseudopodium assembly [GO:0031272]; reproduction [GO:0000003]; spermatogenesis [GO:0007283]
O16000	reviewed	calcium-mediated signaling [GO:0019722]; chemical synaptic transmission [GO:0007268]; exocytosis [GO:0006887]; insulin receptor signaling pathway [GO:0008286]; intracellular protein transport [GO:0006886]; locomotion [GO:0040011]; neurotransmitter secretion [GO:0007269]; positive regulation of anterior/posterior axon guidance [GO:1905488]; regulation of exocytosis [GO:0017157]; regulation of multicellular organism growth [GO:0040014]; synaptic transmission, cholinergic [GO:0007271]; synaptic vesicle fusion to presynaptic active zone membrane [GO:0031629]; ventral cord development [GO:0007419]; vesicle docking [GO:0048278]; vesicle fusion [GO:0006906]
P41941	reviewed	ER to Golgi vesicle-mediated transport [GO:0006888]; Golgi to vacuole transport [GO:0006896]; intra-Golgi vesicle-mediated transport [GO:0006891]; protein targeting to vacuole [GO:0006623]; retrograde transport, endosome to Golgi [GO:0042147]; vesicle fusion with Golgi apparatus [GO:0048280]
O16198	unreviewed	
Q9NA25	reviewed	coenzyme A catabolic process [GO:0015938]
Q9NF14	reviewed	protein ubiquitination [GO:0016567]
Q9TYS3	unreviewed	defense response to Gram-positive bacterium [GO:0050830]; intracellular sequestering of iron ion [GO:0006880]; iron ion import across plasma membrane [GO:0098711]; response to fungus [GO:0009620]
O16208	unreviewed	
O16213	unreviewed	
O16215	unreviewed	
P91149	unreviewed	intracellular protein transport [GO:0006886]; vesicle tethering involved in exocytosis [GO:0090522]
O16228	reviewed	cellular response to glyoxal [GO:0036471]; cellular response to methylglyoxal [GO:0097238]; glycolate biosynthetic process [GO:0046295]; glyoxal metabolic process [GO:1903189]; guanine deglycation, glyoxal removal [GO:0106046]; lactate biosynthetic process [GO:0019249]; methylglyoxal metabolic process [GO:0009438]; negative regulation of neuron death [GO:1901215]; protein deglycation, glyoxal removal [GO:0036529]
O16229		
O16315	unreviewed	carbohydrate metabolic process [GO:0005975]; cell wall mannoprotein biosynthetic process [GO:0000032]; GDP-mannose biosynthetic process [GO:0009298]; protein glycosylation [GO:0006486]
O61853	unreviewed	
Q27371	reviewed	axonal fasciculation [GO:0007413]; cardiac muscle contraction [GO:0060048]; embryonic morphogenesis [GO:0048598]; larval somatic muscle development [GO:0007526]; muscle contraction [GO:0006936]; ovulation [GO:0030728]; regulation of muscle contraction [GO:0006937]; sarcomere organization [GO:0045214]; skeletal muscle contraction [GO:0003009]
Q9U202	unreviewed	negative regulation of transcription, DNA-templated [GO:0045892]
O16243	unreviewed	
O16254	unreviewed	
O16271	unreviewed	innate immune response [GO:0045087]
O16274	unreviewed	
O16291	unreviewed	
O16292	unreviewed	
O45868	unreviewed	
O16297	unreviewed	cell cycle [GO:0007049]; DNA replication initiation [GO:0006270]; MCM complex assembly [GO:0072689]
P34691	reviewed	cell differentiation [GO:0030154]; male sex determination [GO:0030238]; male somatic sex determination [GO:0019102]; masculinization of hermaphroditic germ-line [GO:0042006]; positive regulation of gene expression [GO:0010628]; positive regulation of MAP kinase activity [GO:0043406]; positive regulation of meiotic cell cycle process involved in oocyte maturation [GO:1904146]; positive regulation of oocyte development [GO:0060282]; protein localization to chromatin [GO:0071168]; regulation of germ cell proliferation [GO:1905936]; sex differentiation [GO:0007548]; spermatogenesis [GO:0007283]
Q9XVR7	unreviewed	DNA replication initiation [GO:0006270]
O16305	reviewed	apoptotic cell clearance [GO:0043277]; calcium-mediated signaling [GO:0019722]; cell migration [GO:0016477]; embryo development ending in birth or egg hatching [GO:0009792]; establishment of meiotic spindle orientation [GO:0051296]; regulation of apoptotic process [GO:0042981]; regulation of cell cycle [GO:0051726]; regulation of protein localization [GO:0032880]; spindle pole body organization [GO:0051300]
O17666	unreviewed	establishment of meiotic spindle orientation [GO:0051296]; meiotic spindle organization [GO:0000212]; regulation of protein localization [GO:0032880]
O16313	unreviewed	adult locomotory behavior [GO:0008344]; circadian behavior [GO:0048512]
Q93694	unreviewed	innate immune response [GO:0045087]
Q9XUE7	unreviewed	positive regulation of transcription, DNA-templated [GO:0045893]; transdifferentiation [GO:0060290]
Q9XVZ1	unreviewed	
O16314	unreviewed	
O16316	unreviewed	
O16332	unreviewed	G protein-coupled receptor signaling pathway [GO:0007186]; olfactory behavior [GO:0042048]; short-term memory [GO:0007614]
O16346	unreviewed	transcription, DNA-templated [GO:0006351]
O16354	reviewed	
Q9N393	unreviewed	
O16359	reviewed	
O44572	reviewed	embryo development ending in birth or egg hatching [GO:0009792]; muscle contraction [GO:0006936]; pharyngeal pumping [GO:0043050]
Q18107	unreviewed	
Q20334	reviewed	backward locomotion [GO:0043057]; muscle contraction [GO:0006936]
Q22552	unreviewed	
Q95YE2	reviewed	
Q9GYF1	reviewed	locomotion [GO:0040011]; muscle contraction [GO:0006936]; sarcomere organization [GO:0045214]
Q9N4V3	unreviewed	biosynthetic process [GO:0009058]
Q9XUN9	reviewed	muscle contraction [GO:0006936]; oviposition [GO:0018991]; post-embryonic body morphogenesis [GO:0040032]
Q9XVL8	unreviewed	lysosome organization [GO:0007040]; phagolysosome assembly involved in apoptotic cell clearance [GO:0090387]; phagosome maturation involved in apoptotic cell clearance [GO:0090386]; vesicle-mediated transport [GO:0016192]
O16366	unreviewed	
O16368	reviewed	negative regulation of gene expression [GO:0010629]; protein catabolic process [GO:0030163]
Q9GZH5	unreviewed	nematode larval development [GO:0002119]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; regulation of protein catabolic process [GO:0042176]; reproduction [GO:0000003]
O16372		
O16387		
Q9TZ87	unreviewed	
Q21227	reviewed	asymmetric cell division [GO:0008356]; canonical Wnt signaling pathway [GO:0060070]; cell cycle [GO:0007049]; cell fate specification [GO:0001708]; cell migration [GO:0016477]; embryo development ending in birth or egg hatching [GO:0009792]; embryonic digestive tract morphogenesis [GO:0048557]; embryonic morphogenesis [GO:0048598]; endodermal cell fate specification [GO:0001714]; endoderm development [GO:0007492]; engulfment of apoptotic cell [GO:0043652]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; negative regulation of cell division [GO:0051782]; negative regulation of microtubule depolymerization [GO:0007026]; negative regulation of vulval development [GO:0040027]; negative regulation of Wnt signaling pathway [GO:0030178]; nematode larval development [GO:0002119]; pattern specification process [GO:0007389]; positive regulation of protein catabolic process [GO:0045732]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of Wnt signaling pathway [GO:0030177]; protein transport [GO:0015031]; regulation of cell differentiation [GO:0045595]; regulation of cell migration [GO:0030334]; regulation of embryonic cell shape [GO:0016476]; reproduction [GO:0000003]; vulval development [GO:0040025]
