Entry	Status	Gene ontology (molecular function)
Q09580	reviewed	ATP binding [GO:0005524]; GMP synthase (glutamine-hydrolyzing) activity [GO:0003922]; GMP synthase activity [GO:0003921]; pyrophosphatase activity [GO:0016462]
Q10014	reviewed	
Q10572	reviewed	mRNA binding [GO:0003729]; poly(A) binding [GO:0008143]; poly(G) binding [GO:0034046]; poly(U) RNA binding [GO:0008266]
Q17508	unreviewed	phospholipase A2 activity [GO:0004623]
Q17979	unreviewed	
Q19610	unreviewed	
Q20968	unreviewed	lysozyme activity [GO:0003796]
Q21126	unreviewed	
Q22178	unreviewed	nucleic acid binding [GO:0003676]
Q22805	unreviewed	DNA-binding transcription factor activity [GO:0003700]; metal ion binding [GO:0046872]; RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding [GO:0001162]
Q65ZJ0	unreviewed	
Q86DA8	unreviewed	nucleic acid binding [GO:0003676]
Q8MQ25	unreviewed	
Q8STF6	reviewed	nitric-oxide synthase regulator activity [GO:0030235]; structural constituent of muscle [GO:0008307]
Q93619	unreviewed	alpha-ketoacid dehydrogenase activity [GO:0003826]
Q94165	reviewed	distal enhancer DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001205]; sequence-specific DNA binding [GO:0043565]; transcription regulatory region sequence-specific DNA binding [GO:0000976]
Q94166	reviewed	distal enhancer DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001205]; DNA-binding transcription factor activity [GO:0003700]; transcription regulatory region sequence-specific DNA binding [GO:0000976]
Q9N2W3	unreviewed	chromatin binding [GO:0003682]; nuclear receptor activity [GO:0004879]; transcription regulatory region sequence-specific DNA binding [GO:0000976]; zinc ion binding [GO:0008270]
Q9N3A3	unreviewed	
Q9N4L9	unreviewed	transcription coactivator activity [GO:0003713]
Q9NAE9	unreviewed	phospholipid scramblase activity [GO:0017128]
Q9U289	unreviewed	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; proximal promoter DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001077]; proximal promoter DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001078]; sequence-specific DNA binding [GO:0043565]; transcription factor binding [GO:0008134]
Q9XV36	unreviewed	phospholipid scramblase activity [GO:0017128]
Q9XXU2	unreviewed	
O17680	reviewed	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; methionine adenosyltransferase activity [GO:0004478]
P50305	reviewed	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; methionine adenosyltransferase activity [GO:0004478]
P50306	reviewed	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; methionine adenosyltransferase activity [GO:0004478]
Q27522	reviewed	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; methionine adenosyltransferase activity [GO:0004478]
O17684	unreviewed	
Q22495	reviewed	protease binding [GO:0002020]
O17687	unreviewed	histone binding [GO:0042393]
O62198	unreviewed	
P34369	reviewed	pre-mRNA intronic binding [GO:0097157]; second spliceosomal transesterification activity [GO:0000386]; U1 snRNA binding [GO:0030619]; U2 snRNA binding [GO:0030620]; U5 snRNA binding [GO:0030623]; U6 snRNA binding [GO:0017070]
Q17886	unreviewed	histone binding [GO:0042393]
Q18231	unreviewed	structural constituent of ribosome [GO:0003735]
Q18286	reviewed	
Q20796	unreviewed	calcium ion binding [GO:0005509]
Q09374	reviewed	dGTPase activity [GO:0008832]
Q19467	unreviewed	GTPase activator activity [GO:0005096]; kinase activity [GO:0016301]; metal ion binding [GO:0046872]
Q9U1U4	unreviewed	ubiquitin conjugating enzyme activity [GO:0061631]
Q9XVM8	unreviewed	
O17706	reviewed	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]
O17731	unreviewed	N-acetyltransferase activity [GO:0008080]
P46873	reviewed	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; ATP-dependent microtubule motor activity, plus-end-directed [GO:0008574]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]
O17754	reviewed	carboxypeptidase activity [GO:0004180]; metallocarboxypeptidase activity [GO:0004181]; zinc ion binding [GO:0008270]
Q94261	reviewed	translation initiation factor activity [GO:0003743]
O17759	unreviewed	catalytic activity [GO:0003824]
Q9N5U5	reviewed	RNA polymerase II complex binding [GO:0000993]
P91563	unreviewed	
Q19087	reviewed	identical protein binding [GO:0042802]; metalloaminopeptidase activity [GO:0070006]; zinc ion binding [GO:0008270]
Q8WQC9	unreviewed	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; microtubule binding [GO:0008017]
Q9N5G3	unreviewed	oxidoreductase activity [GO:0016491]
O17776	unreviewed	
O17783	unreviewed	
O17787	unreviewed	
O17806	unreviewed	heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]
Q20819	reviewed	translation elongation factor activity [GO:0003746]
O17824	unreviewed	heme binding [GO:0020037]; metal ion binding [GO:0046872]; oxygen binding [GO:0019825]; oxygen carrier activity [GO:0005344]
O17839	unreviewed	
O17850	reviewed	thiol-dependent ubiquitin-specific protease activity [GO:0004843]
P54812	reviewed	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; identical protein binding [GO:0042802]; polyubiquitin modification-dependent protein binding [GO:0031593]
O17859	unreviewed	
Q9BPP1	unreviewed	protein-lysine N-methyltransferase activity [GO:0016279]
O17892	unreviewed	2 iron, 2 sulfur cluster binding [GO:0051537]; electron transfer activity [GO:0009055]; FAD binding [GO:0071949]; flavin adenine dinucleotide binding [GO:0050660]; iron ion binding [GO:0005506]; xanthine dehydrogenase activity [GO:0004854]; xanthine oxidase activity [GO:0004855]
O17893	unreviewed	
O17897	unreviewed	
Q93596	unreviewed	
O17905	unreviewed	cytoskeletal protein binding [GO:0008092]; GABA receptor binding [GO:0050811]
O18688	unreviewed	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; structural constituent of cytoskeleton [GO:0005200]
O76579		
P06125	reviewed	lipid transporter activity [GO:0005319]; nutrient reservoir activity [GO:0045735]
P41996	reviewed	chitin binding [GO:0008061]
P51403	reviewed	RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]
Q17458	unreviewed	structural constituent of cuticle [GO:0042302]
Q18983	unreviewed	protein-containing complex scaffold activity [GO:0032947]
Q19293	unreviewed	
Q20206	unreviewed	structural constituent of ribosome [GO:0003735]
Q20924	reviewed	protein membrane anchor [GO:0043495]
Q564X0	unreviewed	aspartic endopeptidase activity, intramembrane cleaving [GO:0042500]
Q93410	unreviewed	
Q9UAQ6	unreviewed	GTPase activity [GO:0003924]; GTP binding [GO:0005525]
O44131	unreviewed	serine-type endopeptidase inhibitor activity [GO:0004867]
O61771	unreviewed	
O61907	unreviewed	chromatin binding [GO:0003682]; histone deacetylase binding [GO:0042826]; RNA polymerase II repressing transcription factor binding [GO:0001103]; sequence-specific DNA binding [GO:0043565]; transcription coactivator activity [GO:0003713]; transcription corepressor activity [GO:0003714]; zinc ion binding [GO:0008270]
O62136	reviewed	gap junction channel activity [GO:0005243]; gap junction hemi-channel activity [GO:0055077]
Q09491	unreviewed	3-beta-hydroxy-delta5-steroid dehydrogenase activity [GO:0003854]
Q10124	reviewed	exonuclease activity [GO:0004527]; nucleic acid binding [GO:0003676]
Q10651	reviewed	heparin binding [GO:0008201]; transition metal ion binding [GO:0046914]
Q17436	unreviewed	
Q20332	reviewed	intracellular calcium activated chloride channel activity [GO:0005229]; volume-sensitive chloride channel activity [GO:0072320]
Q20448	unreviewed	nucleic acid binding [GO:0003676]
Q20623	unreviewed	heme binding [GO:0020037]; oxygen carrier activity [GO:0005344]
Q20727	unreviewed	
Q21944	reviewed	ATP binding [GO:0005524]; glycerol kinase activity [GO:0004370]
Q21970	unreviewed	zinc ion binding [GO:0008270]
Q22168	unreviewed	
Q27505	unreviewed	heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]
Q86GV3	reviewed	ATP binding [GO:0005524]; GTP binding [GO:0005525]; guanylate cyclase activity [GO:0004383]; metal ion binding [GO:0046872]; peptide receptor activity [GO:0001653]; protein kinase activity [GO:0004672]
Q966G8	unreviewed	transferase activity [GO:0016740]
Q9U2H4	unreviewed	DNA polymerase binding [GO:0070182]
Q9XVQ9	unreviewed	3-oxo-arachidoyl-CoA synthase activity [GO:0102336]; 3-oxo-cerotoyl-CoA synthase activity [GO:0102337]; 3-oxo-lignoceronyl-CoA synthase activity [GO:0102338]; fatty acid elongase activity [GO:0009922]; very-long-chain 3-ketoacyl-CoA synthase activity [GO:0102756]
Q9XWM2	unreviewed	
O17921	unreviewed	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; structural constituent of cytoskeleton [GO:0005200]
O17927	reviewed	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]
O17930	reviewed	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]
Q17905	reviewed	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]
Q93379	reviewed	electron transfer activity [GO:0009055]; flavin adenine dinucleotide binding [GO:0050660]; glutathione-disulfide reductase activity [GO:0004362]; NADP binding [GO:0050661]
Q9BKS0	reviewed	lipid binding [GO:0008289]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]
O17944	unreviewed	GTPase activity [GO:0003924]; GTP binding [GO:0005525]
O17956	reviewed	
O61887	unreviewed	endoribonuclease activity [GO:0004521]; ribonuclease T2 activity [GO:0033897]; RNA binding [GO:0003723]
P46582	reviewed	
Q94418	unreviewed	
Q9GZE3	unreviewed	
Q9XWE1	unreviewed	disulfide oxidoreductase activity [GO:0015036]
Q19131	reviewed	structural constituent of nuclear pore [GO:0017056]
Q8T3G2	reviewed	kinase binding [GO:0019900]; LIM domain binding [GO:0030274]; metal ion binding [GO:0046872]; phosphatase activity [GO:0016791]; phosphoprotein phosphatase activity [GO:0004721]; protein binding, bridging [GO:0030674]; RNA polymerase II CTD heptapeptide repeat phosphatase activity [GO:0008420]
Q9GYT4	unreviewed	
O18015	unreviewed	
O18039	unreviewed	
O18054	reviewed	tubulin binding [GO:0015631]
O18064	unreviewed	nucleic acid binding [GO:0003676]
Q10661	reviewed	
Q6AHQ9	unreviewed	
O18065	unreviewed	
Q21404	unreviewed	histone-lysine N-methyltransferase activity [GO:0018024]
O18067	unreviewed	nucleic acid binding [GO:0003676]
O18068	unreviewed	nucleic acid binding [GO:0003676]
O18087	reviewed	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]
O18098	unreviewed	
O18128	unreviewed	
O18141	reviewed	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]
O18152	unreviewed	
O18158	reviewed	protein N-acetylglucosaminyltransferase activity [GO:0016262]; protein serine/threonine phosphatase activity [GO:0004722]
O18173	unreviewed	
Q9N3T6	unreviewed	
O18191	reviewed	
Q09590	unreviewed	flavin adenine dinucleotide binding [GO:0050660]; FMN binding [GO:0010181]; NADP binding [GO:0050661]; NADPH-hemoprotein reductase activity [GO:0003958]; oxidoreductase activity [GO:0016491]
Q9XTS1	unreviewed	
Q93700	unreviewed	transferase activity [GO:0016740]
O18197	unreviewed	catalytic activity [GO:0003824]
O44501	unreviewed	protein prenyltransferase activity [GO:0008318]
Q19395	unreviewed	
Q966M5	reviewed	transcription coregulator activity [GO:0003712]
Q9N4H7	unreviewed	structural molecule activity [GO:0005198]
Q9N4U2	unreviewed	extracellular matrix structural constituent [GO:0005201]; structural constituent of cuticle [GO:0042302]
Q9U489	reviewed	miRNA binding [GO:0035198]; RNA binding [GO:0003723]; translation repressor activity [GO:0030371]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-protein transferase activity [GO:0004842]; zinc ion binding [GO:0008270]
O18210	unreviewed	symporter activity [GO:0015293]
Q19854	unreviewed	
Q93230	unreviewed	
Q18054	unreviewed	protein dimerization activity [GO:0046983]; proximal promoter DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001078]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]; sequence-specific DNA binding [GO:0043565]; sequence-specific double-stranded DNA binding [GO:1990837]; transcription corepressor activity [GO:0003714]; transcription factor binding [GO:0008134]
Q20201	unreviewed	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; sequence-specific DNA binding [GO:0043565]
Q86MF0	unreviewed	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]
Q93352	reviewed	RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]
O18236	unreviewed	
O18240	unreviewed	RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]
O44451	reviewed	pyruvate dehydrogenase (acetyl-transferring) activity [GO:0004739]
P34484	reviewed	
P53014	reviewed	calcium ion binding [GO:0005509]
Q17659	unreviewed	
Q20168	reviewed	structural molecule activity [GO:0005198]
Q23543	unreviewed	
Q2EEN8	unreviewed	
Q58AU8	unreviewed	ATP binding [GO:0005524]; MAP kinase kinase activity [GO:0004708]; protein serine/threonine kinase activity [GO:0004674]
Q9XVI9	reviewed	calcium ion binding [GO:0005509]
O18259	unreviewed	
P90745	unreviewed	G protein-coupled photoreceptor activity [GO:0008020]
O18267	unreviewed	
O18282	reviewed	actin filament binding [GO:0051015]; protein homodimerization activity [GO:0042803]; RNA binding [GO:0003723]
O18286	unreviewed	structural constituent of cuticle [GO:0042302]
P90771	reviewed	heme binding [GO:0020037]; iron ion binding [GO:0005506]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen [GO:0016712]; steroid hydroxylase activity [GO:0008395]
Q21418	unreviewed	serine-type endopeptidase inhibitor activity [GO:0004867]
Q9XWJ6	unreviewed	NADH dehydrogenase (ubiquinone) activity [GO:0008137]
O44509	unreviewed	
P90961	unreviewed	clathrin heavy chain binding [GO:0032050]; structural molecule activity [GO:0005198]
Q17600	unreviewed	nucleic acid binding [GO:0003676]
Q18211	reviewed	guanyl-nucleotide exchange factor activity [GO:0005085]
Q18848	unreviewed	
Q20046	unreviewed	
Q20753	unreviewed	
Q21459	unreviewed	
Q22045	unreviewed	GTPase activity [GO:0003924]; GTP binding [GO:0005525]
Q23248	unreviewed	
Q94057	unreviewed	
Q9GZH0	unreviewed	phosphatidylinositol phospholipase C activity [GO:0004435]
Q9N5U2	unreviewed	
Q9U2X1	unreviewed	cysteine-type endopeptidase activity [GO:0004197]
Q18238	unreviewed	
O18686	unreviewed	
O44782	unreviewed	ephrin receptor binding [GO:0046875]; protein domain specific binding [GO:0019904]
O18687	unreviewed	cytochrome-c oxidase activity [GO:0004129]
Q17433	reviewed	
O18694	unreviewed	RNA binding [GO:0003723]
Q09287	reviewed	tRNA (guanine-N1-)-methyltransferase activity [GO:0009019]; tRNA binding [GO:0000049]
O44135	unreviewed	
O61215	unreviewed	
P91246	unreviewed	
O44139	unreviewed	
O44144	unreviewed	
Q21735	reviewed	protein transporter activity [GO:0008565]
O44150	unreviewed	
P34662	reviewed	mRNA binding [GO:0003729]; structural constituent of ribosome [GO:0003735]
Q17693	reviewed	FAD binding [GO:0071949]; methylenetetrahydrofolate reductase (NAD(P)H) activity [GO:0004489]
O44158	unreviewed	
O44167	unreviewed	
O44714	unreviewed	
O44168	unreviewed	
O44175	unreviewed	ATP binding [GO:0005524]; DNA binding [GO:0003677]
P34429	reviewed	ATP binding [GO:0005524]; DNA binding [GO:0003677]
P48156	reviewed	structural constituent of ribosome [GO:0003735]
O44191	unreviewed	calcium ion binding [GO:0005509]; low-density lipoprotein particle receptor activity [GO:0005041]; Wnt-activated receptor activity [GO:0042813]; Wnt-protein binding [GO:0017147]
O44199	reviewed	adenylate kinase activity [GO:0004017]; ATPase activity [GO:0016887]; ATP binding [GO:0005524]; double-stranded telomeric DNA binding [GO:0003691]; G-quadruplex DNA binding [GO:0051880]; metal ion binding [GO:0046872]; single-stranded telomeric DNA binding [GO:0043047]
Q23255	reviewed	3'-5' exonuclease activity [GO:0008408]; double-stranded telomeric DNA binding [GO:0003691]; endonuclease activity [GO:0004519]; manganese ion binding [GO:0030145]; single-stranded DNA endodeoxyribonuclease activity [GO:0000014]; single-stranded telomeric DNA binding [GO:0043047]
